reward,timestep
-322.348888,189868
-24.363345,190092
-43.774644,190636
-278.638953,191404
-21.756402,191776
-116.859091,192376
-210.706925,192696
-4.746107,192748
-47.873005,193196
-267.694419,193788
-38.481155,194156
-60.071255,194192
-15.435305,194320
-16.035001,194628
-201.623798,194636
-21.020415,195464
-119.330797,195600
-17.976334,195640
10.596849,195852
-30.50471,196016
-8.961388,196072
-217.978002,196376
-38.788919,196640
8.191802,196988
-69.271903,197100
3.008203,197608
-272.556844,198156
-199.312136,198824
-58.796965,199396
-58.852784,199404
-34.947633,199932
-20.690955,200068
-156.485225,200072
-13.242929,200176
-13.191274,200228
-12.813944,200256
-9.134939,200364
-5.518496,200504
-27.264156,200608
-33.635553,200636
-11.725215,200684
22.835099,200844
3.387816,200920
-13.450872,201176
-14.840487,201296
17.162407,201428
-14.933635,201604
-124.154435,201608
5.130678,201720
-92.245699,202376
-9.106512,202420
-24.56092,202604
-3.401761,202788
6.873175,202948
9.15455,202992
-34.006491,203180
-38.305134,203304
-37.835148,203332
-6.724946,203444
12.935968,203564
-13.294492,203972
-41.716958,204264
-0.166507,204328
-243.545381,205428
-207.027748,205720
-2.818746,205784
-2.82941,205916
15.621026,206144
-215.500335,207304
-125.38054,208328
2.929139,209040
-11.229753,209244
-129.236281,209428
-12.536786,209460
18.992773,209620
-13.36913,209880
-249.821563,210144
-124.826677,210296
-40.440348,210400
-12.564092,210476
7.478941,210532
-3.799344,210580
-15.740247,210608
3.431542,210736
2.17101,210788
3.283374,210920
-14.83239,211076
-45.845207,211132
-102.87689,211304
-9.620145,211348
-31.715918,211508
-48.074702,211592
1.570057,211652
-30.37085,211868
-50.930189,211948
8.303947,212292
0.934758,212400
-48.579136,212552
17.339117,212684
-9.421543,212716
0.755337,212844
-21.964141,212984
-20.590294,213004
-3.817492,213180
-32.662369,213336
30.878706,213848
-49.206987,214256
4.422154,214316
-27.272357,214488
-70.067609,215396
-117.079834,215652
-84.434942,215948
-0.513706,216060
-56.159296,216064
7.96412,216380
11.878001,216408
-9.157499,216732
-175.21396,217180
-44.95786,217448
-68.426934,217848
-0.505208,217936
-24.892224,218040
-47.78514,218364
-5.84378,218412
64.988628,218624
-39.751495,218896
-26.65901,219716
5.124952,219772
-2.813004,219876
-2.499156,220044
-109.597776,220384
-5.292616,220596
-11.351227,220648
-173.449458,220732
0.410972,220948
32.941762,221096
-12.157179,221108
-17.90512,221448
-9.101353,221572
-32.365328,221736
-154.288487,222040
0.131337,222104
-54.096466,222920
-7.080432,224092
-7.685191,224176
-74.914269,225008
-113.414904,225096
-120.911308,225108
-0.359667,225264
-12.686767,225280
-4.769922,225460
-0.281458,225468
-14.203011,225584
-4.138314,225672
-6.126904,225808
-10.410476,225896
-141.028134,226040
-19.905982,226168
-6.995438,226368
-33.132792,226700
-18.153939,226708
16.35566,226820
-3.00033,227636
15.21918,227816
-73.339318,228424
-31.752561,228736
-22.020465,229612
-154.460212,229896
-114.343425,230700
-115.461416,231816
-4.829313,232028
24.747862,232556
-72.232447,232804
36.430866,233200
12.009283,233428
-54.944744,233612
-1.979811,233716
-89.416167,233896
9.964198,233996
-56.093906,234072
2.644984,234100
-5.094248,234128
-11.876194,234968
-72.654367,235280
17.018725,235484
-108.560123,236556
-34.994637,237784
-94.96833,237996
5.611946,238288
-70.553537,238968
14.515301,239164
-51.344911,239484
30.885466,239828
8.098526,239912
18.896128,240132
-70.799415,240184
26.074559,240232
-15.499155,240384
-35.731834,240500
4.258259,241168
-10.541379,241208
-10.628231,241340
-56.067822,241784
-47.738835,242712
-9.773311,242808
-7.148162,242900
-23.617237,243204
-7.184175,243220
-8.480679,243500
31.800437,243636
-4.29594,243692
-7.582094,243720
-27.49001,244184
-40.221739,244204
-17.526988,244208
-14.62431,244248
-3.990366,244372
24.604484,244412
-3.093033,244508
-14.272692,244788
-20.902908,245560
66.548877,246064
-51.861412,246512
2.701664,246544
3.136973,246808
-43.901285,246836
-1.828207,246940
11.47354,247104
-4.146504,247256
-97.275677,247432
-37.235676,247652
-40.667215,247916
9.534748,248276
14.880829,248376
3.124413,248492
-6.490799,248672
21.152781,248928
-6.320168,249232
-3.251857,249468
-15.053591,249760
12.60602,250232
-53.107514,250748
70.908236,250808
4.687153,251048
-29.402526,251052
2.197076,251636
44.980854,252052
-29.389945,252216
24.33066,252340
2.489512,252976
8.595539,253468
-10.436448,253804
-5.450567,253876
14.156494,254792
-28.060329,254808
49.507528,254884
25.776049,255172
11.87136,255212
11.114641,255308
-4.159495,255480
-8.181423,255840
-20.50862,255900
5.974195,255972
-9.515748,256092
-4.537219,256224
21.197922,256340
-18.532169,256436
25.979839,256668
14.20045,257056
-9.264662,257308
34.588288,257616
13.994681,257904
-6.115028,257940
16.369951,258096
6.279215,258116
-21.405391,258792
0.177021,258840
17.517603,258920
4.157286,259044
-69.22491,259424
-2.779687,259648
-10.521603,259972
41.137951,260424
-63.609005,260640
-44.267526,260716
0.588985,261168
7.2277,261260
44.397372,262096
-1.891073,262148
-1.306307,262536
15.060263,262884
-38.871739,263140
40.222883,263524
-19.956803,263964
6.912317,263972
13.307608,264180
-26.131627,264640
66.53175,264740
51.944975,264812
0.761286,264864
15.781715,265012
-39.561143,265260
21.967469,265336
-0.941607,265488
-11.857934,265620
-9.310135,265764
10.951145,266196
9.691269,266232
-38.07341,266456
37.760397,266584
-57.348431,266732
-3.1954,267056
-8.144705,267380
40.562151,267584
29.098368,267724
49.303904,267820
-23.284286,268208
-13.261347,270196
59.893687,270272
12.1551,270464
11.505707,270608
21.070823,270700
30.34683,271584
73.321343,272208
-6.764109,272292
6.359923,272824
23.844972,273684
62.815138,273708
8.438868,273912
-11.765888,274320
92.195524,274608
22.442694,274712
6.009655,274768
-7.245283,274800
114.788856,275584
2.426311,275716
35.986857,275868
38.903668,276084
46.910585,276296
3.314593,276400
-0.292559,276528
-30.404778,277028
-8.728333,277396
3.604279,277796
-33.074986,277872
46.223858,277912
-28.659105,278764
-10.044988,278988
-2.21394,279064
117.022202,281396
79.461398,281796
26.600602,281872
6.437906,281940
36.439118,281996
23.1304,282276
12.696099,282456
9.856542,282540
19.305804,282976
66.561446,283064
-44.35859,283292
-47.845512,283428
51.173694,283612
-23.569133,283928
27.511899,284064
52.123456,284572
2.239939,284652
11.056835,285100
-4.217542,285396
102.051919,286456
70.656741,287612
84.993434,287796
94.559419,288572
64.963881,288872
23.887883,288916
75.024618,289312
88.793368,289396
43.412139,289568
17.698069,289772
14.281789,289884
34.492093,290112
4.245952,290200
1.456664,290316
146.981739,290384
0.955688,290440
28.230618,290456
22.976529,291844
3.083071,291976
20.949071,292104
173.457958,293312
126.192484,294316
165.833053,294456
-20.402462,294592
14.774081,294796
-2.854052,295004
130.997384,296104
17.035626,296608
79.558766,297312
57.726698,297744
197.641285,298592
97.873834,299004
114.430373,300608
-1.219237,301380
100.887305,301744
-14.63753,301900
22.079552,301932
7.960394,302232
5.481424,302236
34.497107,302560
168.123327,302592

168.123327,303108
11.347052,303248
3.04313,303280
45.952094,303464
-40.204565,304012
60.421064,305308
84.513526,305356
125.052745,306140
13.063407,306236
45.833926,307008
243.254204,307108
6.132278,307212
14.341698,307428
73.569445,307748
47.827964,308496
138.462459,309308
153.362047,309356
25.631384,309624
2.777714,309768
21.282557,310036
13.347823,310508
88.378141,310740
16.984644,310824
42.297673,311292
165.844203,311428
198.357485,313356
5.370983,313460
187.907356,314508
1.501685,314808
149.628207,315292
180.345046,315428
41.74628,315644
34.657888,316564
138.9596,317932
180.895965,318808
107.893362,319252
189.989979,319292
175.325889,319644
125.256162,319784
-21.659131,319876
56.330698,320168
39.641816,320384
11.891653,320400
